,Year,Weight,Value,Commodity,Partner,PartnerISO
433,1999,80901,671425,"Grape wines(including fortified), alcoholic grape must",Equatorial Guinea,GNQ
432,1999,56288,238252,"Grape wines(including fortified), alcoholic grape must",El Salvador,SLV
431,1999,46999,135518,"Grape wines(including fortified), alcoholic grape must",Ecuador,ECU
469,1999,3156074,14711810,"Grape wines(including fortified), alcoholic grape must",Rep. of Korea,KOR
429,1999,8125,36029,"Grape wines(including fortified), alcoholic grape must",Dominica,DMA
438,1999,2562949,8390471,"Grape wines(including fortified), alcoholic grape must",French Polynesia,PYF
447,1999,31386,146716,"Grape wines(including fortified), alcoholic grape must",Grenada,GRD
457,1999,296,4219,"Grape wines(including fortified), alcoholic grape must",Iran,IRN
449,1999,127523,411262,"Grape wines(including fortified), alcoholic grape must",Guinea,GIN
468,1999,3812,30511,"Grape wines(including fortified), alcoholic grape must",Dem. People's Rep. of Korea,PRK
428,1999,70830824,177775200,"Grape wines(including fortified), alcoholic grape must",Denmark,DNK
467,1999,75538,318914,"Grape wines(including fortified), alcoholic grape must",Kenya,KEN
466,1999,106987,359489,"Grape wines(including fortified), alcoholic grape must",Jordan,JOR
465,1999,169288,580051,"Grape wines(including fortified), alcoholic grape must",Kazakhstan,KAZ
464,1999,59153888,348180448,"Grape wines(including fortified), alcoholic grape must",Japan,JPN
463,1999,246077,894746,"Grape wines(including fortified), alcoholic grape must",Jamaica,JAM
462,1999,2319011,6606656,"Grape wines(including fortified), alcoholic grape must",Côte d'Ivoire,CIV
461,1999,38779976,192570768,"Grape wines(including fortified), alcoholic grape must",Italy,ITA
460,1999,785823,2695766,"Grape wines(including fortified), alcoholic grape must",Israel,ISR
459,1999,11426421,51369372,"Grape wines(including fortified), alcoholic grape must",Ireland,IRL
458,1999,1597,11359,"Grape wines(including fortified), alcoholic grape must",Iraq,IRQ
456,1999,71898,150286,"Grape wines(including fortified), alcoholic grape must",Indonesia,IDN
455,1999,742011,2857577,"Grape wines(including fortified), alcoholic grape must",Iceland,ISL
454,1999,114796,382210,"Grape wines(including fortified), alcoholic grape must",Hungary,HUN
453,1999,5284112,30329568,"Grape wines(including fortified), alcoholic grape must","China, Hong Kong SAR",HKG
452,1999,44491,255293,"Grape wines(including fortified), alcoholic grape must",Honduras,HND
451,1999,191499,1282639,"Grape wines(including fortified), alcoholic grape must",Haiti,HTI
450,1999,9312,92346,"Grape wines(including fortified), alcoholic grape must",Guyana,GUY
448,1999,63112,532660,"Grape wines(including fortified), alcoholic grape must",Guatemala,GTM
427,1999,452550,1758171,"Grape wines(including fortified), alcoholic grape must",Benin,BEN
405,1999,2620,18825,"Grape wines(including fortified), alcoholic grape must",Burundi,BDI
425,1999,466976,2519998,"Grape wines(including fortified), alcoholic grape must",Cyprus,CYP
400,1999,14750,207091,"Grape wines(including fortified), alcoholic grape must",Belize,BLZ
399,1999,4382937,25360008,"Grape wines(including fortified), alcoholic grape must",Brazil,BRA
398,1999,28124,58100,"Grape wines(including fortified), alcoholic grape must",Bosnia Herzegovina,BIH
397,1999,20750,244420,"Grape wines(including fortified), alcoholic grape must",Bolivia (Plurinational State of),BOL
396,1999,303722,3119849,"Grape wines(including fortified), alcoholic grape must",Bermuda,BMU
395,1999,196117616,600194240,"Grape wines(including fortified), alcoholic grape must",Belgium,BEL
394,1999,159198,2870560,"Grape wines(including fortified), alcoholic grape must",Barbados,BRB
392,1999,22898,110361,"Grape wines(including fortified), alcoholic grape must",Bangladesh,BGD
391,1999,236675,1163026,"Grape wines(including fortified), alcoholic grape must",Bahrain,BHR
390,1999,393624,2851734,"Grape wines(including fortified), alcoholic grape must",Bahamas,BHS
389,1999,7069764,32011624,"Grape wines(including fortified), alcoholic grape must",Austria,AUT
388,1999,3966937,37083756,"Grape wines(including fortified), alcoholic grape must",Australia,AUS
387,1999,1280374,5099722,"Grape wines(including fortified), alcoholic grape must",Argentina,ARG
386,1999,25601,84556,"Grape wines(including fortified), alcoholic grape must",Azerbaijan,AZE
385,1999,83675,594333,"Grape wines(including fortified), alcoholic grape must",Antigua and Barbuda,ATG
384,1999,27476,412398,"Grape wines(including fortified), alcoholic grape must",Angola,AGO
383,1999,396694,2409796,"Grape wines(including fortified), alcoholic grape must",Andorra,AND
382,1999,2662601,2867964,"Grape wines(including fortified), alcoholic grape must",Algeria,DZA
470,1999,321983,885983,"Grape wines(including fortified), alcoholic grape must",Lao People's Dem. Rep.,LAO
401,1999,398,12821,"Grape wines(including fortified), alcoholic grape must",Br. Indian Ocean Terr.,IOT
426,1999,1025288,2426514,"Grape wines(including fortified), alcoholic grape must",Czechia,CZE
402,1999,37925,265031,"Grape wines(including fortified), alcoholic grape must",Br. Virgin Isds,VGB
404,1999,199,3083,"Grape wines(including fortified), alcoholic grape must",Myanmar,MMR
424,1999,130601,370038,"Grape wines(including fortified), alcoholic grape must",Cuba,CUB
423,1999,130773,392759,"Grape wines(including fortified), alcoholic grape must",Croatia,HRV
422,1999,91901,814897,"Grape wines(including fortified), alcoholic grape must",Costa Rica,CRI
421,1999,33250,190049,"Grape wines(including fortified), alcoholic grape must",Dem. Rep. of the Congo,COD
420,1999,110300,648216,"Grape wines(including fortified), alcoholic grape must",Congo,COG
419,1999,213686,517079,"Grape wines(including fortified), alcoholic grape must",Comoros,COM
418,1999,442198,2827389,"Grape wines(including fortified), alcoholic grape must",Colombia,COL
417,1999,3500,7627,"Grape wines(including fortified), alcoholic grape must",Cocos Isds,CCK
416,1999,4616085,5027498,"Grape wines(including fortified), alcoholic grape must",China,CHN
415,1999,183300,1052500,"Grape wines(including fortified), alcoholic grape must",Chile,CHL
414,1999,45721,163107,"Grape wines(including fortified), alcoholic grape must",Chad,TCD
413,1999,204875,906757,"Grape wines(including fortified), alcoholic grape must",Sri Lanka,LKA
412,1999,190175,466118,"Grape wines(including fortified), alcoholic grape must",Central African Rep.,CAF
411,1999,85300,1846462,"Grape wines(including fortified), alcoholic grape must",Cayman Isds,CYM
410,1999,4023,12658,"Grape wines(including fortified), alcoholic grape must",Cabo Verde,CPV
409,1999,61304184,201267808,"Grape wines(including fortified), alcoholic grape must",Canada,CAN
408,1999,1279499,7124224,"Grape wines(including fortified), alcoholic grape must",Cameroon,CMR
407,1999,241898,1079117,"Grape wines(including fortified), alcoholic grape must",Cambodia,KHM
406,1999,64500,145256,"Grape wines(including fortified), alcoholic grape must",Belarus,BLR
403,1999,42612,177877,"Grape wines(including fortified), alcoholic grape must",Bulgaria,BGR
471,1999,340800,2662170,"Grape wines(including fortified), alcoholic grape must",Lebanon,LBN
473,1999,8312,35704,"Grape wines(including fortified), alcoholic grape must",Liberia,LBR
537,1999,331324,2012654,"Grape wines(including fortified), alcoholic grape must",Togo,TGO
536,1999,2636784,10202365,"Grape wines(including fortified), alcoholic grape must",Thailand,THA
535,1999,13375,77578,"Grape wines(including fortified), alcoholic grape must",Syria,SYR
534,1999,76053232,382023616,"Grape wines(including fortified), alcoholic grape must",Switzerland,CHE
533,1999,19700072,63024144,"Grape wines(including fortified), alcoholic grape must",Sweden,SWE
532,1999,40788,178365,"Grape wines(including fortified), alcoholic grape must",Suriname,SUR
531,1999,12249530,40793560,"Grape wines(including fortified), alcoholic grape must",Spain,ESP
530,1999,10784,43170,"Grape wines(including fortified), alcoholic grape must",Zimbabwe,ZWE
538,1999,154717,1178119,"Grape wines(including fortified), alcoholic grape must",Trinidad and Tobago,TTO
529,1999,1443299,5727001,"Grape wines(including fortified), alcoholic grape must",So. African Customs Union,ZAF
527,1999,1038210,2645454,"Grape wines(including fortified), alcoholic grape must",Viet Nam,VNM
526,1999,58812,149637,"Grape wines(including fortified), alcoholic grape must",Slovakia,SVK
525,1999,4740812,65917424,"Grape wines(including fortified), alcoholic grape must",Singapore,SGP
524,1999,419800,1394461,"Grape wines(including fortified), alcoholic grape must",India,IND
523,1999,122898,634258,"Grape wines(including fortified), alcoholic grape must",Seychelles,SYC
522,1999,1221761,1896448,"Grape wines(including fortified), alcoholic grape must",Senegal,SEN
521,1999,29175,222672,"Grape wines(including fortified), alcoholic grape must",Saudi Arabia,SAU
520,1999,3210,10223,"Grape wines(including fortified), alcoholic grape must",Sao Tome and Principe,STP
528,1999,43125,334332,"Grape wines(including fortified), alcoholic grape must",Slovenia,SVN
539,1999,1262913,7967361,"Grape wines(including fortified), alcoholic grape must",United Arab Emirates,ARE
540,1999,50625,305118,"Grape wines(including fortified), alcoholic grape must",Tunisia,TUN
541,1999,137898,1634500,"Grape wines(including fortified), alcoholic grape must",Turkey,TUR
381,1999,8386,51285,"Grape wines(including fortified), alcoholic grape must",Albania,ALB
559,1999,11687,61023,"Grape wines(including fortified), alcoholic grape must",Zambia,ZMB
558,1999,2222,10061,"Grape wines(including fortified), alcoholic grape must",Serbia and Montenegro,SCG
557,1999,1097,9250,"Grape wines(including fortified), alcoholic grape must",Yemen,YEM
556,1999,70085,238414,"Grape wines(including fortified), alcoholic grape must",Wallis and Futuna Isds,WLF
555,1999,872625,5015164,"Grape wines(including fortified), alcoholic grape must",Venezuela,VEN
554,1999,97,1298,"Grape wines(including fortified), alcoholic grape must",Uzbekistan,UZB
553,1999,262941,4383015,"Grape wines(including fortified), alcoholic grape must",Uruguay,URY
552,1999,137425,581999,"Grape wines(including fortified), alcoholic grape must",Burkina Faso,BFA
550,1999,114261176,977547456,"Grape wines(including fortified), alcoholic grape must",USA,USA
549,1999,13812,70436,"Grape wines(including fortified), alcoholic grape must",United Rep. of Tanzania,TZA
548,1999,341524032,1218371456,"Grape wines(including fortified), alcoholic grape must",United Kingdom,GBR
547,1999,225499,1328082,"Grape wines(including fortified), alcoholic grape must",Egypt,EGY
546,1999,146296,375231,"Grape wines(including fortified), alcoholic grape must",TFYR of Macedonia,MKD
545,1999,245213,845895,"Grape wines(including fortified), alcoholic grape must",Ukraine,UKR
544,1999,10937,50961,"Grape wines(including fortified), alcoholic grape must",Uganda,UGA
543,1999,88288,241498,"Grape wines(including fortified), alcoholic grape must",Turks and Caicos Isds,TCA
542,1999,393,6003,"Grape wines(including fortified), alcoholic grape must",Turkmenistan,TKM
519,1999,45000,344719,"Grape wines(including fortified), alcoholic grape must",Saint Vincent and the Grenadines,VCT
518,1999,197472,698691,"Grape wines(including fortified), alcoholic grape must",Saint Pierre and Miquelon,SPM
517,1999,370862,850926,"Grape wines(including fortified), alcoholic grape must",Saint Lucia,LCA
516,1999,9062,207091,"Grape wines(including fortified), alcoholic grape must",Anguilla,AIA
492,1999,165125,393896,"Grape wines(including fortified), alcoholic grape must",Nepal,NPL
491,1999,19250,131298,"Grape wines(including fortified), alcoholic grape must",Oman,OMN
490,1999,3500,35218,"Grape wines(including fortified), alcoholic grape must",Mozambique,MOZ
489,1999,627776,2319885,"Grape wines(including fortified), alcoholic grape must",Morocco,MAR
488,1999,15812,27103,"Grape wines(including fortified), alcoholic grape must",Rep. of Moldova,MDA
487,1999,80101,140386,"Grape wines(including fortified), alcoholic grape must",Mongolia,MNG
485,1999,2034851,14438826,"Grape wines(including fortified), alcoholic grape must",Mexico,MEX
484,1999,708186,3230213,"Grape wines(including fortified), alcoholic grape must",Mauritius,MUS
483,1999,40812,290025,"Grape wines(including fortified), alcoholic grape must",Mauritania,MRT
482,1999,202425,1553351,"Grape wines(including fortified), alcoholic grape must",Malta,MLT
481,1999,99511,400387,"Grape wines(including fortified), alcoholic grape must",Mali,MLI
480,1999,138023,534933,"Grape wines(including fortified), alcoholic grape must",Maldives,MDV
479,1999,2254523,10720744,"Grape wines(including fortified), alcoholic grape must",Malaysia,MYS
478,1999,17562,53882,"Grape wines(including fortified), alcoholic grape must",Malawi,MWI
477,1999,227398,872836,"Grape wines(including fortified), alcoholic grape must",Madagascar,MDG
476,1999,27929,200761,"Grape wines(including fortified), alcoholic grape must","China, Macao SAR",MAC
475,1999,11917773,48046976,"Grape wines(including fortified), alcoholic grape must",Luxembourg,LUX
474,1999,3145125,2651458,"Grape wines(including fortified), alcoholic grape must",Lithuania,LTU
493,1999,163040736,384480640,"Grape wines(including fortified), alcoholic grape must",Netherlands,NLD
472,1999,898327,1782839,"Grape wines(including fortified), alcoholic grape must",Latvia,LVA
494,1999,508312,3630763,"Grape wines(including fortified), alcoholic grape must",Neth. Antilles,ANT
496,1999,2428625,9505782,"Grape wines(including fortified), alcoholic grape must",New Caledonia,NCL
515,1999,9187,66703,"Grape wines(including fortified), alcoholic grape must",Saint Kitts and Nevis,KNA
514,1999,6847,49499,"Grape wines(including fortified), alcoholic grape must",Rwanda,RWA
513,1999,23206628,19655076,"Grape wines(including fortified), alcoholic grape must",Russian Federation,RUS
512,1999,39011,165380,"Grape wines(including fortified), alcoholic grape must",Romania,ROU
511,1999,51112,230786,"Grape wines(including fortified), alcoholic grape must",Qatar,QAT
510,1999,2806124,13394114,"Grape wines(including fortified), alcoholic grape must",Portugal,PRT
509,1999,18762412,18680804,"Grape wines(including fortified), alcoholic grape must",Poland,POL
